,Date,Operating_Income,Expenses,Assets,Liabilities,Equity,Revenue,Cash_Flow,Net_Income,Debt_to_Equity,ROA,Profit_Margin,Interest_Expense,Tax_Expense,Dividend_Payout,MoM_Change,Volatility,MoM_Change_Scaled,Volatility_Scaled,MoM_Score,Volatility_Score,Risk_Score,Risk_Level
628,2016-09-20,1330148.83,3376039.72,183757013.5,275162076.5,85681783.94,10394425.56,5609615.83,-2045890.89,3.21,-0.01,-0.2,1583295.94,606047.63,1726014.0,-0.360570153367978,12594636.087161336,12.23944180918652,38.90132225407306,12.23944180918652,38.90132225407306,25.57038203162979,Low
629,2016-09-21,3271932.5,4405632.33,184963600.2,260267218.4,29911482.68,8637415.31,5869885.2,-1133699.83,8.7,-0.01,-0.13,841453.24,270730.91,375663.96,0.003852043800545538,8945464.896807954,17.933639986963723,27.630049034759928,17.933639986963723,27.630049034759928,22.781844510861823,Low
630,2016-09-22,7420146.27,2546329.35,384436939.4,95617012.8,44289214.63,3559388.24,5054933.13,4873816.92,2.16,0.01,1.37,1199271.47,1016727.84,681360.24,-1.0392283684838823,18380756.171844307,1.6352184609049978,56.773035295823085,1.6352184609049978,56.773035295823085,29.204126878364043,Low
631,2016-09-23,9056861.54,2820182.13,71664276.19,178966868.4,82756516.5,6056832.58,1164337.55,6236679.41,2.16,0.09,1.03,1831549.45,462218.02,1299050.72,0.7219014030676133,20165881.59769381,29.15336091741472,62.286790435259,29.15336091741472,62.286790435259,45.72007567633686,Medium
632,2016-09-24,5605096.98,2699809.61,456302747.8,305357123.4,84126124.97,12431148.4,5576542.07,2905287.37,3.63,0.01,0.23,1152788.63,899378.49,697987.88,0.6500981606014696,24590934.33938452,28.031415285161877,75.954545621235,28.031415285161877,75.954545621235,51.99298045319844,Medium
633,2016-09-25,5789021.37,3500889.16,433518743.5,58521701.07,44614996.84,13198434.6,980710.33,2288132.21,1.31,0.01,0.17,431547.12,900813.47,2642025.42,-0.050863870356219545,26758581.639923163,17.078688611587467,82.64980426847639,17.078688611587467,82.64980426847639,49.86424644003193,Medium
634,2016-09-26,1964548.1,1128430.65,350512107.5,125584054.9,51321162.1,3784900.43,4971069.87,836117.46,2.45,0.0,0.22,819536.38,696308.24,559030.14,0.18110539308159407,15589340.28873178,20.703272864223127,48.15112926673249,20.703272864223127,48.15112926673249,34.42720106547781,Medium
635,2016-09-27,5026711.3,634881.15,316949706.6,125001261.2,37295730.18,14381027.78,6046858.83,4391830.15,3.35,0.01,0.31,1701975.24,1262371.99,1421416.38,0.0,8669800.205098307,17.87345073131407,26.778597596857868,17.87345073131407,26.778597596857868,22.32602416408597,Low
636,2016-09-28,5793555.4,1885684.74,451536124.2,184167192.5,93929939.06,6274694.03,2082274.18,3907870.66,1.96,0.01,0.62,1324004.73,434202.24,1856527.8,0.23019330158636947,10517380.123005336,21.470285086120047,32.48525726366008,21.470285086120047,32.48525726366008,26.977771174890066,Low
637,2016-09-29,3182234.53,3671063.43,133398580.8,392540121.6,20677938.92,10610078.6,6812165.06,-488828.9,18.98,0.0,-0.05,1336376.33,700517.26,2106405.33,0.6671958484451368,25126400.599991497,28.298571412642744,77.6084517298275,28.298571412642744,77.6084517298275,52.95351157123512,Medium
638,2016-09-30,3423189.08,1408340.53,85536122.99,45650967.74,94037448.07,11773726.9,727653.54,2014848.54,0.49,0.02,0.17,1746960.82,829653.59,1210901.17,0.0,30550883.902096722,17.87345073131407,94.36316949512616,17.87345073131407,94.36316949512616,56.11831011322011,Medium
639,2016-10-01,4395557.47,3530445.95,157779576.5,217106377.9,71547980.67,12555301.05,6828596.48,865111.52,3.03,0.01,0.07,1798548.81,1012255.85,2620387.3,1.3958081790036547,18326230.01028659,39.68334170711992,56.60461917269296,39.68334170711992,56.60461917269296,48.14398043990644,Medium
640,2016-10-02,1180640.78,4864604.21,407560225.4,88158579.16,57841493.74,14294746.13,3952467.88,-3683963.43,1.52,-0.01,-0.26,1847605.89,1186759.18,1748125.54,-0.8887692392767621,20587170.76396984,3.986184197947999,63.58803530696751,3.986184197947999,63.58803530696751,33.78710975245775,Medium
641,2016-10-03,3898712.49,922553.22,65601620.03,388857087.3,12939315.47,6067954.12,2131909.55,2976159.27,30.05,0.05,0.49,280213.47,622470.56,1374572.56,0.627929248306028,26721727.595235225,27.685019865297726,82.53597239125105,27.685019865297726,82.53597239125105,55.11049612827439,Medium
642,2016-10-04,2903032.06,3526709.53,312263075.8,63055331.8,52803657.26,13160583.91,1503336.09,-623677.47,1.19,0.0,-0.05,1133839.4,986768.07,294997.84,0.5727588581186585,28330939.79550595,26.82296717555199,87.5063805828566,26.82296717555199,87.5063805828566,57.164673879204294,Medium
643,2016-10-05,3947476.17,2496875.99,497946882.3,173368380.9,46697329.45,3711929.74,7649803.76,1450600.18,3.71,0.0,0.39,1506968.09,268385.88,1447599.46,-0.06409106437193145,29836199.935207937,16.87201002656554,92.1557098183753,16.87201002656554,92.1557098183753,54.51385992247042,Medium
644,2016-10-06,2077859.19,4406640.14,435063242.2,300396294.2,24509693.08,11165531.78,1044991.91,-2328780.96,12.26,-0.01,-0.21,1538161.01,1402339.75,2480133.94,0.0,17317328.94636945,17.87345073131407,53.488404846347656,17.87345073131407,53.488404846347656,35.680927788830864,Medium
645,2016-10-07,9014745.53,1297174.05,284650560.1,287730682.7,69076864.32,11645710.48,1993200.65,7717571.47,4.17,0.03,0.66,1252760.78,605435.27,1882168.95,-0.6498531650058059,15811657.651315901,7.719314301782594,48.83780566648782,7.719314301782594,48.83780566648782,28.278559984135207,Low
646,2016-10-08,6342332.08,3616816.79,78638409.18,180636882.0,97403581.66,10810402.14,3108667.61,2725515.3,1.85,0.03,0.25,416895.94,1107806.06,2513271.12,-0.002337825945572604,21028896.886248197,17.836921550757364,64.95240424243117,17.836921550757364,64.95240424243117,41.39466289659427,Medium
647,2016-10-09,7111920.87,4271518.8,424118081.5,151679183.8,60596993.0,5280091.57,5151761.37,2840402.07,2.5,0.01,0.54,1615099.05,79494.57,1532633.84,0.4818293000170473,19801573.159246646,25.402167542403294,61.16154315809806,25.402167542403294,61.16154315809806,43.28185535025068,Medium
648,2016-10-10,8102541.15,4750763.99,319540328.7,171092703.9,74327794.88,13349560.91,4586008.14,3351777.16,2.3,0.01,0.25,1468211.53,347521.36,443538.94,0.2793601262379929,15693616.88663863,22.238530394758307,48.473210628247,22.238530394758307,48.473210628247,35.35587051150266,Medium
649,2016-10-11,5485979.79,3574616.13,101719848.7,120424980.0,16160540.73,4195160.02,1442326.19,1911363.66,7.45,0.02,0.46,263657.97,756269.69,139555.55,-0.02731025885373578,16564701.714417087,17.446720341651083,51.163748994066594,17.446720341651083,51.163748994066594,34.30523466785884,Medium
650,2016-10-12,1782282.59,2737286.44,92235778.17,98026516.71,47590029.62,2697252.29,2672959.88,-955003.85,2.06,-0.01,-0.35,981238.67,1323466.08,979336.69,0.37554055225219757,15027432.78216605,23.74137629932502,46.41555351538715,23.74137629932502,46.41555351538715,35.078464907356086,Medium
651,2016-10-13,5833958.88,3280312.58,459332068.8,203555085.1,20472263.66,11327044.88,2290638.28,2553646.3,9.94,0.01,0.23,430557.06,814519.97,2124172.37,0.48086992785126403,20954359.1885711,25.387177085508355,64.72217805905068,25.387177085508355,64.72217805905068,45.054677572279516,Medium
652,2016-10-14,6281570.06,4410072.43,351140118.3,122042827.3,65151625.2,8181184.3,2101571.41,1871497.63,1.87,0.01,0.23,741206.39,1398312.2,2391753.72,0.14946567200557143,19832234.1744486,20.208893423299138,61.256246492498015,20.208893423299138,61.256246492498015,40.732569957898576,Medium
653,2016-10-15,7708955.27,3067743.86,423179059.7,129235432.7,94463394.24,13038274.26,3583582.52,4641211.41,1.37,0.01,0.36,134354.08,751505.5,957683.22,0.13090187263525296,10378895.524606133,19.918828895483873,32.05751691830426,19.918828895483873,32.05751691830426,25.988172906894064,Low
654,2016-10-16,4884935.92,636741.77,445540505.1,269567304.1,69559995.92,6984162.83,5780235.89,4248194.15,3.88,0.01,0.61,860626.75,761151.19,1537396.37,0.5950467119844697,11405161.061792571,27.17122109053121,35.227365265175955,27.17122109053121,35.227365265175955,31.199293177853583,Medium
655,2016-10-17,2148222.73,4689269.13,307297558.4,388044186.1,16912274.35,4187621.65,2130896.99,-2541046.4,22.94,-0.01,-0.61,1144766.15,223632.84,1321244.82,0.21017354589092058,18549994.097868357,21.157470835818344,57.29576410293675,21.157470835818344,57.29576410293675,39.226617469377544,Medium
656,2016-10-18,3553983.15,3602870.38,282850858.3,249382136.2,41919958.45,12873748.5,3250091.6,-48887.23,5.95,0.0,0.0,1277206.93,1213851.55,1290516.07,0.3473479121237581,14501575.69414763,23.300858456851635,44.79132746399326,23.300858456851635,44.79132746399326,34.04609296042245,Medium
657,2016-10-19,4267740.67,3544310.24,243692334.6,49252197.48,59559704.15,9135825.21,3431880.7,723430.43,0.83,0.0,0.08,1360631.66,408099.85,770911.27,0.0,16662350.355411781,17.87345073131407,51.46535844309856,17.87345073131407,51.46535844309856,34.669404587206316,Medium
658,2016-10-20,6813255.17,1470538.19,192625964.5,48721773.26,46288698.05,4459545.3,7823423.97,5342716.99,1.05,0.03,1.2,1688953.49,1354438.11,495476.2,0.0,13136368.67300799,17.87345073131407,40.57458329565531,17.87345073131407,40.57458329565531,29.22401701348469,Low
659,2016-10-21,6137004.74,3464984.62,245568182.4,381540823.9,85027960.94,11364991.98,7659997.68,2672020.13,4.49,0.01,0.24,509379.52,1370695.12,670396.82,0.8359737757972107,18132316.5732308,30.935773465219036,56.00567458611679,30.935773465219036,56.00567458611679,43.47072402566791,Medium
660,2016-10-22,4204870.53,2272389.83,398245845.1,132970500.3,83320390.42,8644477.3,6501031.87,1932480.71,1.6,0.0,0.22,328915.46,1417799.66,260463.92,-0.2881920809193592,22215806.313654583,13.370369319777659,68.61843681394788,13.370369319777659,68.61843681394788,40.99440306686277,Medium
661,2016-10-23,9878637.24,3430548.4,320865544.0,54985454.71,65064791.81,9856068.77,2312441.91,6448088.84,0.85,0.02,0.65,1717920.63,804334.21,674579.15,0.0,19246071.163647834,17.87345073131407,59.44575224567952,17.87345073131407,59.44575224567952,38.6596014884968,Medium
662,2016-10-24,6451973.37,979668.64,451635480.5,247636943.1,43611215.06,7991678.4,1010279.86,5472304.74,5.68,0.01,0.68,397564.35,1031785.99,126682.6,0.3962220218125609,13870418.23762406,24.064530012790822,42.84185790890917,24.064530012790822,42.84185790890917,33.453193960849994,Medium
663,2016-10-25,3135041.13,3460303.87,249521006.5,256986535.8,32980273.64,12773216.79,2876781.03,-325262.75,7.79,0.0,-0.03,1952044.15,1178848.03,1919049.36,1.3770902639992928,17617037.83780433,39.390869079662664,54.414122118957394,39.390869079662664,54.414122118957394,46.90249559931003,Medium
664,2016-10-26,1916042.25,4997361.77,323190310.4,266431831.7,19528688.64,12784315.3,2500959.12,-3081319.51,13.64,-0.01,-0.24,1700822.64,239971.2,1017488.68,0.0,9891458.93656704,17.87345073131407,30.55196108814701,17.87345073131407,30.55196108814701,24.212705909730538,Low
665,2016-10-27,2375732.25,716954.17,334088398.9,121612770.6,41940791.51,11222054.68,4294443.5,1658778.08,2.9,0.0,0.15,1051665.55,921387.93,2922119.66,-0.0003431699173574998,10515550.309045637,17.86808860591867,32.479605478088935,17.86808860591867,32.479605478088935,25.1738470420038,Low
666,2016-10-28,3213619.56,4897283.83,316263723.0,25742060.0,47185526.55,3370217.91,6332959.33,-1683664.27,0.55,-0.01,-0.5,1964700.71,99731.96,661779.45,0.0,11390760.76976226,17.87345073131407,35.18288677473391,17.87345073131407,35.18288677473391,26.52816875302399,Low
667,2016-10-29,2446132.36,2331085.82,366185197.9,386705840.4,70824063.26,12905100.2,6937422.04,115046.54,5.46,0.0,0.01,285015.79,771470.82,1102902.85,2.0877824790789594,17204128.860385895,50.49563258613938,53.138761316073364,50.49563258613938,53.138761316073364,51.81719695110637,Medium
668,2016-10-30,2679103.22,4418390.53,156845060.8,115339357.4,69234384.19,10723168.75,6836480.64,-1739287.31,1.67,-0.01,-0.16,675824.95,274521.89,1137739.36,0.0,22866540.601535816,17.87345073131407,70.62837374737364,17.87345073131407,70.62837374737364,44.250912239343855,Medium
669,2016-10-31,3565856.52,4020734.68,280563699.9,276889989.5,16309732.57,11061314.16,3197566.71,-454878.16,16.98,0.0,-0.04,1312626.39,315238.24,124509.34,0.5746052735028027,20006989.13226208,26.851817929423472,61.796015873872136,26.851817929423472,61.796015873872136,44.323916901647806,Medium
670,2016-11-01,2560362.36,3051573.17,96901161.26,288519350.6,45573338.39,6718776.93,5654257.58,-491210.82,6.33,-0.01,-0.07,765013.05,579318.97,2533703.06,0.0,16067779.428230753,17.87345073131407,49.628894484862414,17.87345073131407,49.628894484862414,33.75117260808824,Medium
671,2016-11-02,9070888.82,3823021.44,223030097.4,251802818.5,26360098.05,13430634.23,2846256.48,5247867.38,9.55,0.02,0.39,1863907.85,677033.89,192783.93,-1.1438804873193653,10138416.24725227,0.0,31.31474342337927,0.0,31.31474342337927,15.657371711689635,Low
672,2016-11-03,1722103.71,4453320.03,269450180.9,138904809.8,24113143.48,11429830.8,956791.57,-2731216.31,5.76,-0.01,-0.24,224689.57,953600.02,2826521.52,0.45531421522918575,14012919.438092116,24.98786196866013,43.28200441910894,24.98786196866013,43.28200441910894,34.134933193884535,Medium
673,2016-11-04,5720602.51,2318631.45,343500916.8,123016576.4,84457193.48,3463676.06,5761739.49,3401971.06,1.46,0.01,0.98,1143882.48,157921.21,2687015.62,0.1401585970646681,13181684.489870826,20.06346778901918,40.71455122984475,20.06346778901918,40.71455122984475,30.389009509431965,Medium
674,2016-11-05,4693571.44,1971649.23,477738973.7,247113947.4,13772369.5,7301114.45,573706.64,2721922.22,17.94,0.01,0.37,1222645.91,780353.05,1653013.56,1.0379801019476715,16183001.606601533,34.09217848994779,49.984783695205465,34.09217848994779,49.984783695205465,42.03848109257663,Medium
675,2016-11-06,9841407.55,3504170.24,320292980.0,349116340.8,47726458.83,13522944.71,3568869.41,6337237.32,7.31,0.02,0.47,1340183.44,314806.44,1676427.17,0.8582301404522472,17694427.65298563,31.283535352522648,54.65315769876425,31.283535352522648,54.65315769876425,42.96834652564345,Medium
676,2016-11-07,2008350.12,4135306.74,384617262.3,379758817.0,25138329.02,2613557.12,2970344.52,-2126956.62,15.11,-0.01,-0.81,585765.82,882264.0,1995955.98,-0.3454786025439794,13084997.225455778,12.475251487821726,40.41591120524661,12.475251487821726,40.41591120524661,26.44558134653417,Low
677,2016-11-08,4580700.39,3930283.11,277819726.8,60244205.67,89139719.41,14498416.06,5700331.54,650417.28,0.68,0.0,0.04,792676.21,974236.69,1222445.03,0.2774580933720106,20022863.40864586,22.2088106022657,61.84504709135885,22.2088106022657,61.84504709135885,42.026928846812275,Medium
678,2016-11-09,9725233.9,4090161.42,335346814.1,78834872.79,60133646.19,10829113.39,6246841.05,5635072.48,1.31,0.02,0.52,1702993.01,857228.42,1976944.62,0.0,20125258.44630426,17.87345073131407,62.16131683743178,17.87345073131407,62.16131683743178,40.017383784372925,Medium
679,2016-11-10,8789564.13,2460124.92,81919497.26,378999778.3,30824257.27,10207887.71,2780709.77,6329439.22,12.3,0.08,0.62,470391.26,1120528.49,229828.33,0.8472780811753545,25249532.643574465,31.11240638051727,77.98877231027733,31.11240638051727,77.98877231027733,54.5505893453973,Medium
680,2016-11-11,8353648.64,4180253.97,164476211.4,299883386.8,55218455.84,5517270.33,6587202.61,4173394.67,5.43,0.03,0.76,1671048.91,536633.4,256738.12,0.28567947353624357,22164281.529053725,22.33727195372487,68.45929110811261,22.33727195372487,68.45929110811261,45.39828153091874,Medium
681,2016-11-12,3321125.44,1040940.75,212833891.9,355537653.4,75833772.37,5234293.25,2704375.7,2280184.69,4.69,0.01,0.44,1169045.3,1159404.56,1425968.22,0.18538697396546294,10189241.450621435,20.770173756255392,31.47172831767948,20.770173756255392,31.47172831767948,26.120951036967437,Low
682,2016-11-13,2537988.29,2950200.94,262622009.8,97000400.97,96230620.8,14246756.85,3847447.7,-412212.65,1.01,0.0,-0.03,1548156.27,677512.27,1693904.67,-0.02989180108458486,15797909.358322129,17.40638302635863,48.79534101943546,17.40638302635863,48.79534101943546,33.10086202289705,Medium
683,2016-11-14,7017788.98,525913.97,70541935.48,243282631.0,29840140.38,5877541.91,5952638.95,6491875.01,8.15,0.09,1.1,1455854.0,752067.52,2674671.16,0.0,19876577.90562264,17.87345073131407,61.39321192479882,17.87345073131407,61.39321192479882,39.63333132805644,Medium
684,2016-11-15,9364383.9,1960636.23,113010843.9,286433045.9,89756359.49,12081568.86,5696901.72,7403747.67,3.19,0.07,0.61,494271.84,989748.08,403515.84,0.32378122654048674,18080508.81348266,22.93262244063977,55.84565484888291,22.93262244063977,55.84565484888291,39.38913864476134,Medium
685,2016-11-16,6010866.04,2149076.91,174566438.5,278442516.5,94087370.28,7110583.38,7905263.54,3861789.13,2.96,0.02,0.54,1180744.2,76619.66,2485678.99,0.3232866932547759,8738376.227284966,22.924895220519193,26.990409825454538,22.924895220519193,26.990409825454538,24.957652522986866,Low
686,2016-11-17,6144514.21,2282777.11,487189710.9,175097642.5,92477849.01,3810302.92,2188707.68,3861737.09,1.89,0.01,1.01,1748673.99,998291.62,709137.28,0.8645792734658903,19883019.052124243,31.38274232157572,61.413106831964896,31.38274232157572,61.413106831964896,46.39792457677031,Medium
687,2016-11-18,3519811.84,3629602.43,199106153.2,25850058.84,67187292.12,2139298.87,5467384.35,-109790.59,0.38,0.0,-0.05,921020.85,946948.47,1242842.58,-0.2959914937592693,23411503.71192979,13.248501325111542,72.31161297932164,13.248501325111542,72.31161297932164,42.78005715221659,Medium
688,2016-11-19,7925436.4,2248511.46,266918476.2,241511901.6,66683858.9,9075345.38,5072614.31,5676924.94,3.62,0.02,0.63,1936522.46,499278.32,1018147.06,0.0,20590772.88760085,17.87345073131407,63.59916126338255,17.87345073131407,63.59916126338255,40.73630599734831,Medium
689,2016-11-20,2683393.74,2519121.3,138243970.7,116178584.9,46288956.99,14685124.64,7363238.41,164272.44,2.51,0.0,0.01,959208.69,174401.71,1260450.29,-0.3541030666850764,14286818.794286234,12.340491837125066,44.12800322739146,12.340491837125066,44.12800322739146,28.234247532258262,Low
690,2016-11-21,3913113.13,1568948.59,324851032.0,191096613.5,77715809.41,6798770.52,1672716.06,2344164.54,2.46,0.01,0.34,371292.71,181856.4,536436.94,0.0,13485355.172039393,17.87345073131407,41.65250537035348,17.87345073131407,41.65250537035348,29.762978050833773,Low
691,2016-11-22,4828927.95,2179633.06,176307447.0,383880785.7,57816461.65,6643500.34,6138486.23,2649294.89,6.64,0.02,0.4,839925.89,1388674.43,1560353.22,1.1698960006115728,18903799.65735372,36.15340109281922,58.38857091288126,36.15340109281922,58.38857091288126,47.27098600285024,Medium
692,2016-11-23,5568493.41,1522713.32,143146660.3,171633420.7,70969426.41,6473191.03,4762014.62,4045780.09,2.42,0.03,0.63,1908234.57,1049455.02,2424763.51,0.11689944172342728,16508626.209112246,19.70003701836422,50.99054737971846,19.70003701836422,50.99054737971846,35.34529219904134,Medium
693,2016-11-24,3181687.59,829381.66,282457682.8,339124610.5,48561211.35,8767069.88,2559994.02,2352305.93,6.98,0.01,0.27,707469.61,234298.79,1380448.63,-0.06912390430371622,14543521.546481505,16.793370502981965,44.920886516558916,16.793370502981965,44.920886516558916,30.85712850977044,Medium
694,2016-11-25,2033531.42,3215518.67,52477609.62,91645430.18,75834681.76,7728643.48,4058261.86,-1181987.25,1.21,-0.02,-0.15,1749386.5,567248.6,1522779.37,-0.13479806366002975,19020164.236746065,15.76719349883851,58.74798868172935,15.76719349883851,58.74798868172935,37.25759109028393,Medium
695,2016-11-26,6495580.38,3506957.59,53448814.69,275534989.3,84202436.58,13438890.15,3003324.48,2988622.79,3.27,0.06,0.22,1774376.3,909100.34,2561426.0,-0.14960757484338766,20792339.08482122,15.535790768024473,64.22174309419788,15.535790768024473,64.22174309419788,39.87876693111117,Medium
696,2016-11-27,3597674.98,3287706.56,148580964.1,391262642.7,23179263.09,8571770.29,4844850.52,309968.42,16.88,0.0,0.04,765354.4,1261578.97,2147568.53,0.16590050696861364,17811798.245207787,20.465692290178662,55.01568276098815,20.465692290178662,55.01568276098815,37.740687525583404,Medium
697,2016-11-28,6231143.99,2585723.2,66524613.13,58719378.33,84963674.4,8600851.9,7167504.58,3645420.8,0.69,0.05,0.42,258189.55,113308.35,1522317.78,0.0,19032465.07099739,17.87345073131407,58.785982531959974,17.87345073131407,58.785982531959974,38.32971663163702,Medium
698,2016-11-29,2389264.44,2209036.01,98611589.36,23161578.05,58626687.86,3798830.73,4769787.38,180228.43,0.4,0.0,0.05,1476660.03,393118.04,847317.38,0.1003747688685934,20418477.332568467,19.441834409441235,63.06698829205775,19.441834409441235,63.06698829205775,41.25441135074949,Medium
699,2016-11-30,5330260.92,4385001.42,202487292.2,184761461.2,86019931.82,14775614.03,5237918.14,945259.49,2.15,0.0,0.06,691873.37,1340136.04,2666287.57,2.041951281253904,13246625.70807047,49.779507374315095,40.9151365615108,49.779507374315095,40.9151365615108,45.34732196791295,Medium
700,2016-12-01,5793304.89,2835868.03,411163555.8,55197683.56,48817153.57,5249647.58,4390608.85,2957436.86,1.13,0.01,0.56,1587554.87,63290.05,1773359.16,0.0,19776581.82656186,17.87345073131407,61.08435189353103,17.87345073131407,61.08435189353103,39.47890131242255,Medium
701,2016-12-02,1466411.83,2656318.45,307421889.5,304386052.9,44113643.68,2953732.88,883741.3,-1189906.62,6.9,0.0,-0.4,941044.21,342028.7,741328.07,0.46600442234754,19142699.463339217,25.154899427866393,59.12646586075918,25.154899427866393,59.12646586075918,42.14068264431279,Medium
702,2016-12-03,4029438.5,615389.3,280700476.7,367528492.3,92355465.93,10620901.24,2246439.18,3414049.21,3.98,0.01,0.32,1022006.81,1440585.06,880447.28,0.0,19567644.117295474,17.87345073131407,60.43900151556457,17.87345073131407,60.43900151556457,39.15622612343932,Medium
703,2016-12-04,2209732.09,2035615.22,182069970.4,184927969.6,32605234.08,9739762.81,4190012.97,174116.87,5.67,0.0,0.02,1578027.87,939432.68,2429085.96,0.0454650682785297,14491576.595063908,18.583855067152044,44.76044303247699,18.583855067152044,44.76044303247699,31.672149049814518,Medium
704,2016-12-05,1570374.73,2210880.28,469289173.7,118310424.0,85979109.28,7396893.5,2826764.63,-640505.55,1.38,0.0,-0.09,826490.33,429423.48,228022.13,-0.8288740143135892,22626031.989993196,4.9220637450578515,69.88550964731151,4.9220637450578515,69.88550964731151,37.40378669618468,Medium
705,2016-12-06,9909642.09,2294702.51,228656768.6,185073261.2,53561851.53,7488499.04,1863226.98,7614939.58,3.46,0.03,1.02,941941.96,147137.09,2977067.34,0.0,16687339.673333863,17.87345073131407,51.54254348462488,17.87345073131407,51.54254348462488,34.707997107969476,Medium
706,2016-12-07,3901184.6,3110775.66,89191745.06,294910170.8,56268589.83,12205830.97,4280996.31,790408.94,5.24,0.01,0.06,814761.89,90877.44,478019.87,-0.11681788528806968,22456223.926127695,16.048138786247495,69.36101984323486,16.048138786247495,69.36101984323486,42.704579314741174,Medium
707,2016-12-08,8288870.01,2901211.46,327679932.3,23440581.4,37762145.33,4544264.32,2921073.45,5387658.55,0.62,0.02,1.19,797946.98,404880.37,2408598.72,2.412692226250892,20000785.894514997,55.57243774417674,61.776855800572044,55.57243774417674,61.776855800572044,58.67464677237439,Medium
708,2016-12-09,3291765.89,3235572.92,101227277.1,243992516.0,61573798.06,12663293.15,2435807.32,56192.98,3.96,0.0,0.0,1099298.5,1328154.44,1244848.42,1.0752686040969743,21731260.487300117,34.6748217060865,67.1218097413248,34.6748217060865,67.1218097413248,50.89831572370565,Medium
709,2016-12-10,7133524.5,3941974.68,205350414.3,253050840.3,39269007.66,10433712.48,3979890.63,3191549.82,6.44,0.02,0.31,1636718.94,653074.8,1527426.93,0.0,19216624.57662381,17.87345073131407,59.35479994160525,17.87345073131407,59.35479994160525,38.61412533645966,Medium
710,2016-12-11,7842050.74,4158435.82,278335372.4,262321533.8,13534247.28,7446607.06,1499631.94,3683614.91,19.38,0.01,0.49,787359.79,1094483.39,2653886.67,0.1514308279215677,9464323.301559566,20.23959953100294,29.232658103238858,20.23959953100294,29.232658103238858,24.7361288171209,Low
711,2016-12-12,6360748.67,3731553.84,443400136.1,111968390.4,34479874.48,7954372.02,7458093.0,2629194.82,3.25,0.01,0.33,1096083.97,1381513.3,1297442.45,0.28682586560679946,16249814.310647948,22.355184648642734,50.19114952529285,22.355184648642734,50.19114952529285,36.27316708696779,Medium
712,2016-12-13,5244185.7,4799856.63,272095961.2,291340034.9,10574113.91,5336413.69,7007765.73,444329.07,27.55,0.0,0.08,1374381.92,641658.67,1658731.89,0.36633821019823476,15431031.402204026,23.59758714553007,47.66215721800633,23.59758714553007,47.66215721800633,35.6298721817682,Medium
713,2016-12-14,4706568.23,582046.62,366016444.7,54728764.81,98051930.84,11777486.33,5807154.39,4124521.61,0.56,0.01,0.35,611934.95,327352.19,242969.02,0.0,18934863.42911571,17.87345073131407,58.484518250095064,17.87345073131407,58.484518250095064,38.178984490704565,Medium
714,2016-12-15,4139814.4,1381000.94,496767577.6,95722727.86,96917248.88,8667371.65,1296603.71,2758813.46,0.99,0.01,0.32,627293.33,799821.0,106807.67,0.18322599628249397,21563282.459362913,20.736407878983957,66.60297240841845,20.736407878983957,66.60297240841845,43.6696901437012,Medium
715,2016-12-16,9365762.3,534032.94,109170104.0,353438617.7,45563976.77,6171109.06,6319079.41,8831729.36,7.76,0.08,1.43,1873484.94,1366721.35,809919.63,2.457401035562921,28772669.060948458,56.271025323345015,88.87075922667869,56.271025323345015,88.87075922667869,72.57089227501186,High
716,2016-12-17,8475574.67,3413636.21,173629186.5,300714797.3,75553376.89,9748651.5,6559679.96,5061938.46,3.98,0.03,0.52,1474715.69,1216342.9,2073690.97,0.4340396869995131,27407750.544433843,24.65544154855479,84.6549061687557,24.65544154855479,84.6549061687557,54.655173858655246,Medium
717,2016-12-18,9685242.2,4541137.47,227559234.0,25223310.52,41122548.86,14944547.88,6258234.63,5144104.73,0.61,0.02,0.34,1196654.68,145453.27,451668.19,-0.24730951408609775,18966750.693576906,14.009170796124499,58.58300912684778,14.009170796124499,58.58300912684778,36.29608996148614,Medium
718,2016-12-19,2118675.01,1595670.33,239822680.3,114382978.9,70398384.14,7658409.64,1354744.15,523004.68,1.62,0.0,0.07,1330668.1,1054230.56,429909.68,0.49104923090892344,15063287.036387056,25.54623152668215,46.52629731838219,25.54623152668215,46.52629731838219,36.03626442253217,Medium
719,2016-12-20,7577807.28,4671655.45,234959483.9,101474463.5,82488703.87,13968988.21,5329309.68,2906151.83,1.23,0.01,0.21,155668.94,879251.41,1291785.76,0.0,6554383.65385104,17.87345073131407,20.24466518371282,17.87345073131407,20.24466518371282,19.059057957513446,Low
720,2016-12-21,9445064.11,771203.26,458424951.2,122906404.7,95208062.02,6485218.92,6757435.97,8673860.86,1.29,0.02,1.34,1274395.63,1365821.61,1978727.41,1.224738595551279,12099812.216531396,37.01033189065927,37.372949165945066,37.01033189065927,37.372949165945066,37.19164052830217,Medium
721,2016-12-22,2631097.6,4704962.12,371314690.0,114072712.7,46019104.83,2711525.19,4830150.51,-2073864.53,2.48,-0.01,-0.76,1068066.86,227598.05,2165008.78,-0.11079763950803179,12032447.405495655,16.14220680081086,37.164878031173856,16.14220680081086,37.164878031173856,26.65354241599236,Low
722,2016-12-23,1598466.41,2082302.09,323557346.3,43759992.38,80496818.47,4655147.38,5348055.31,-483835.69,0.54,0.0,-0.1,1136924.39,824352.36,617506.95,-0.11195649361533677,10962397.264791412,16.124099383103058,33.85979124156944,16.124099383103058,33.85979124156944,24.99194531233625,Low
